"","subject","activityLabel","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z"
"271",2,"WALKING",0.83348996,-0.35960404,0.098973466,-0.95016853,-0.93786561,-0.92528355
"272",2,"WALKING",0.86273124,-0.34451827,0.12710904,-0.91730301,-0.92317857,-0.95951937
"273",2,"WALKING",0.85468631,-0.35855495,0.12863712,-0.9510117,-0.9378986,-0.97051026
"274",2,"WALKING",0.85913336,-0.34677014,0.12674777,-0.95772931,-0.8992004,-0.94357816
"275",2,"WALKING",0.83662197,-0.33905604,0.099303884,-0.91210008,-0.93571734,-0.83161174
"276",2,"WALKING",0.83227733,-0.35373766,0.091681555,-0.91306432,-0.95795872,-0.87754539
"277",2,"WALKING",0.86398625,-0.35824895,0.10966702,-0.89826967,-0.97107807,-0.93086961
"278",2,"WALKING",0.87443008,-0.35774197,0.11123408,-0.96132779,-0.97042998,-0.93592126
"279",2,"WALKING",0.87259817,-0.3486767,0.1175891,-0.97057847,-0.94787664,-0.93160211
"280",2,"WALKING",0.91080626,-0.37531987,0.046305441,-0.81442583,-0.66150301,-0.85769834
"281",2,"WALKING",0.85638558,-0.4619784,0.035541425,-0.8731023,-0.80412724,-0.97097863
"282",2,"WALKING",0.84084983,-0.48740783,0.044457604,-0.93503742,-0.96606978,-0.93365069
"283",2,"WALKING",0.83972904,-0.4742051,0.050420089,-0.92328461,-0.9382221,-0.95313927
"284",2,"WALKING",0.83518057,-0.46785265,0.048682733,-0.93873281,-0.9584198,-0.97126446
"285",2,"WALKING",0.83158914,-0.4677173,0.042614961,-0.94833168,-0.95640964,-0.93907157
"286",2,"WALKING",0.83236947,-0.46941013,0.043270409,-0.96046564,-0.94481258,-0.93622504
"287",2,"WALKING",0.83344189,-0.47894661,0.041219022,-0.96879898,-0.9522754,-0.93848164
"288",2,"WALKING",0.8697161,-0.43500637,0.12350085,-0.93645905,-0.85148009,-0.63486402
"289",2,"WALKING",0.84556897,-0.47094588,0.050564207,-0.91658413,-0.92049707,-0.77621931
"290",2,"WALKING",0.83051299,-0.4862462,0.021346451,-0.9625137,-0.97254344,-0.95812268
"291",2,"WALKING",0.84088373,-0.4943254,0.020397416,-0.94473518,-0.965235,-0.94214249
"292",2,"WALKING",0.84589824,-0.49756363,0.029475052,-0.96934641,-0.96522003,-0.93809212
"293",2,"WALKING",0.83492282,-0.48996966,0.036927323,-0.95899471,-0.95218762,-0.95412485
"294",2,"WALKING",0.83425268,-0.47665055,0.028585361,-0.96189783,-0.96004604,-0.91824376
"295",2,"WALKING",0.83185938,-0.47802195,0.020182759,-0.96338228,-0.95188647,-0.9757272
"296",2,"WALKING",0.84235673,-0.48502711,0.06442825,-0.94189226,-0.84335142,-0.49561734
"297",2,"WALKING",0.82436565,-0.50495549,-0.0011645355,-0.94867557,-0.98030097,-0.91618987
"298",2,"WALKING",0.81276715,-0.50444628,0.0032887737,-0.96636882,-0.96816452,-0.93272988
"299",2,"WALKING",0.82154818,-0.50622054,0.022501505,-0.93823786,-0.95859113,-0.88922478
"300",2,"WALKING",0.83583148,-0.4994073,0.031005867,-0.95771785,-0.94832271,-0.94827598
"301",2,"WALKING",0.84035543,-0.4870767,0.023788423,-0.9578463,-0.96610327,-0.97137273
"302",2,"WALKING",0.84367191,-0.485434,0.024352758,-0.96906199,-0.97411723,-0.97010297
"303",4,"WALKING",0.96927213,-0.084040058,0.073876458,-0.89971021,-0.60779252,0.029107265
"304",4,"WALKING",0.94301828,-0.047419816,0.23264713,-0.94335282,-0.89948398,-0.68996723
"305",4,"WALKING",0.94489883,-0.082486934,0.22165026,-0.95626007,-0.8904629,-0.76677144
"306",4,"WALKING",0.95405652,-0.093603024,0.19083159,-0.98428801,-0.95127173,-0.91594504
"307",4,"WALKING",0.94766007,-0.075037952,0.21256237,-0.96680038,-0.93316092,-0.84269664
"308",4,"WALKING",0.94232712,-0.063033966,0.22974127,-0.98771658,-0.97151458,-0.95056435
"309",4,"WALKING",0.94346841,-0.063959725,0.22553581,-0.9898298,-0.97380589,-0.95726663
"310",4,"WALKING",0.93969291,-0.058242786,0.23690744,-0.98238928,-0.95446297,-0.91526271
"311",4,"WALKING",0.93751169,-0.047218319,0.2457844,-0.99233372,-0.97783678,-0.9716823
"312",4,"WALKING",0.93926665,-0.046819974,0.24209699,-0.99567432,-0.98275106,-0.98386954
"313",4,"WALKING",0.94065356,-0.050869987,0.23730915,-0.99520506,-0.99170741,-0.97328455
"314",4,"WALKING",0.9415221,-0.05489384,0.2340852,-0.99731818,-0.98275244,-0.98791316
"315",4,"WALKING",0.94271708,-0.060437375,0.23031538,-0.99330333,-0.98330471,-0.96664999
"316",4,"WALKING",0.94467802,-0.063681465,0.22492254,-0.99542512,-0.99025315,-0.98110312
"317",4,"WALKING",0.94669437,-0.063697825,0.21883044,-0.99323341,-0.99442293,-0.96109534
"318",4,"WALKING",0.9474515,-0.064349117,0.21465647,-0.99378195,-0.99222854,-0.9704079
"319",4,"WALKING",0.94045747,-0.1236548,0.18095257,-0.87948518,-0.53738443,-0.78667124
"320",4,"WALKING",0.96091788,-0.062163976,0.18074185,-0.98881325,-0.96124929,-0.8832503
"321",4,"WALKING",0.95993554,-0.073878942,0.16473282,-0.99544566,-0.96382042,-0.98055954
"322",4,"WALKING",0.96088357,-0.084486048,0.16181761,-0.99515882,-0.96881634,-0.9835326
"323",4,"WALKING",0.95980292,-0.092942142,0.16522641,-0.99045164,-0.97621732,-0.95413692
"324",4,"WALKING",0.95673135,-0.098783796,0.1761297,-0.99320777,-0.98176232,-0.95680984
"325",4,"WALKING",0.95503598,-0.098626906,0.18432674,-0.9969647,-0.98183638,-0.97744266
"326",4,"WALKING",0.95425393,-0.094664981,0.18587063,-0.99707685,-0.97769294,-0.98143533
"327",4,"WALKING",0.95435558,-0.10224859,0.18124268,-0.99718603,-0.94728308,-0.97477216
"328",4,"WALKING",0.95477446,-0.11020449,0.17888687,-0.99865301,-0.98405884,-0.99360116
"329",4,"WALKING",0.95395879,-0.10702723,0.18303603,-0.99532655,-0.98497247,-0.97602749
"330",4,"WALKING",0.95380121,-0.10421048,0.18143135,-0.989475,-0.98423588,-0.92753178
"331",4,"WALKING",0.88041587,0.24107594,0.22445077,-0.84030005,-0.67887167,-0.86923125
"332",4,"WALKING",0.85137917,0.28369893,0.23568478,-0.97701087,-0.97420802,-0.97475999
"333",4,"WALKING",0.85429323,0.27996767,0.2319046,-0.98597679,-0.98940451,-0.9876209
"334",4,"WALKING",0.85604948,0.28134527,0.22759805,-0.99612733,-0.9889917,-0.96810837
"335",4,"WALKING",0.85569937,0.28424028,0.22311917,-0.99594332,-0.99343855,-0.97697053
"336",4,"WALKING",0.85526377,0.28631701,0.22281898,-0.99636886,-0.99379417,-0.98300904
"337",4,"WALKING",0.85452101,0.28945082,0.21954885,-0.99603393,-0.98653232,-0.97247399
"338",4,"WALKING",0.85440818,0.29411131,0.20968299,-0.99501337,-0.98410476,-0.9500306
"339",4,"WALKING",0.8554814,0.29790685,0.19880644,-0.99503129,-0.99262437,-0.95901305
"340",4,"WALKING",0.854806,0.30046126,0.19782395,-0.99290746,-0.99204125,-0.97293962
"341",4,"WALKING",0.85319449,0.30227853,0.20065743,-0.99568095,-0.99571753,-0.98108653
"342",4,"WALKING",0.8535499,0.30263853,0.19932329,-0.99626097,-0.99894146,-0.9824185
"343",4,"WALKING",0.96936923,-0.058979938,0.10690738,-0.99641189,-0.86999552,-0.86962234
"344",4,"WALKING",0.9696769,-0.02959225,0.1067579,-0.99765166,-0.95165628,-0.94919993
"345",4,"WALKING",0.96981,-0.019383019,0.10134236,-0.99829722,-0.97881898,-0.99667579
"346",4,"WALKING",0.96873625,-0.015463422,0.10466626,-0.99551235,-0.98138173,-0.97283852
"347",4,"WALKING",0.96691961,-0.0086505359,0.1115528,-0.9947329,-0.96259829,-0.97329283
"348",4,"WALKING",0.96596958,-0.0023561157,0.11595054,-0.99950054,-0.99486479,-0.99173235
"349",4,"WALKING",0.96614449,-7.4969084e-05,0.11647233,-0.99854221,-0.98729698,-0.98889254
"350",4,"WALKING",0.96722125,0.0021735003,0.11078001,-0.99539921,-0.99583656,-0.96237964
"351",4,"WALKING",0.9678431,-8.5626713e-06,0.10731701,-0.99706846,-0.98671738,-0.97404256
"352",4,"WALKING",0.96506247,0.0041886545,0.11829547,-0.98813926,-0.95480565,-0.9315046
"353",4,"WALKING",0.96212048,0.02049067,0.12973614,-0.99496823,-0.93952466,-0.97224138
"354",4,"WALKING",0.9617716,0.028309763,0.13102005,-0.99801133,-0.98556317,-0.98840759
"355",4,"WALKING",-0.34301016,0.86246024,0.463362,-0.20474849,-0.73272616,-0.91387976
"356",4,"WALKING",-0.43459547,0.88296063,0.46233812,-0.87723811,-0.93034183,-0.96462945
"357",4,"WALKING",-0.42284111,0.87188951,0.46451031,-0.9509073,-0.98745061,-0.9785343
"358",4,"WALKING",-0.4350435,0.87368232,0.46650768,-0.98662005,-0.99248316,-0.99544447
"359",4,"WALKING",-0.43559971,0.87473356,0.46540793,-0.99091332,-0.99928357,-0.9936668
"360",4,"WALKING",-0.43533321,0.87482714,0.46526364,-0.99104715,-0.99923497,-0.99372857
"361",4,"WALKING",-0.43525726,0.87475081,0.46492634,-0.99087732,-0.99924916,-0.99136917
"362",4,"WALKING",-0.43514626,0.87421458,0.46460561,-0.99134259,-0.99787025,-0.99216878
"363",4,"WALKING",-0.43549822,0.87420286,0.46452381,-0.99292612,-0.997556,-0.99218356
"364",4,"WALKING",-0.43580379,0.874838,0.46451815,-0.99280836,-0.99811229,-0.99300358
"365",4,"WALKING",-0.43619221,0.87500362,0.46430595,-0.99437081,-0.99827293,-0.99273849
"366",4,"WALKING",-0.43616339,0.87433158,0.46356418,-0.99367519,-0.99644223,-0.99651323
"367",4,"WALKING",-0.43609859,0.87454259,0.46384286,-0.99312927,-0.99533182,-0.99452026
"368",4,"WALKING",-0.43473687,0.8756391,0.46346152,-0.99442089,-0.99733967,-0.99204271
"369",4,"WALKING",-0.43445694,0.87558106,0.46255844,-0.99536138,-0.99767557,-0.99363799
"370",4,"WALKING",-0.43364315,0.87619433,0.46126669,-0.99487719,-0.99463661,-0.99433929
"371",4,"WALKING",-0.47012868,0.8605612,0.51422982,-0.61920457,-0.89492649,-0.9527815
"372",4,"WALKING",-0.46516245,0.86479093,0.48633012,-0.81097098,-0.93668235,-0.82345756
"373",4,"WALKING",-0.43450046,0.87898563,0.4540588,-0.96496207,-0.94243573,-0.90922576
"374",4,"WALKING",-0.44030131,0.88618854,0.4458254,-0.98573696,-0.99573994,-0.99333134
"375",4,"WALKING",-0.44052315,0.88533011,0.44632002,-0.99388472,-0.99881102,-0.99374318
"376",4,"WALKING",-0.43830055,0.88529015,0.44468475,-0.98830273,-0.99835542,-0.98535521
"377",4,"WALKING",-0.43955292,0.88470248,0.44517605,-0.98398689,-0.99592062,-0.98275562
"378",4,"WALKING",-0.44076033,0.88470829,0.44533269,-0.98950238,-0.99606093,-0.98380138
"379",4,"WALKING",-0.43920786,0.88481679,0.44384261,-0.99452524,-0.99661608,-0.99292908
"380",4,"WALKING",-0.43854258,0.88509945,0.44432697,-0.99217192,-0.99526041,-0.99409048
"381",4,"WALKING",-0.43810171,0.88548932,0.44488253,-0.99313357,-0.99715505,-0.99172469
"382",4,"WALKING",-0.43876127,0.88424995,0.4451551,-0.99265276,-0.99547874,-0.99224343
"383",4,"WALKING",-0.43909922,0.88393665,0.44536797,-0.99164085,-0.99562275,-0.99046614
"384",4,"WALKING",-0.43903021,0.88490097,0.44542835,-0.9927481,-0.99569304,-0.99204822
"385",4,"WALKING",0.96523758,-0.13681314,0.14805695,-0.98269842,-0.87310778,-0.92873489
"386",4,"WALKING",0.96440002,-0.10755615,0.15424605,-0.98378427,-0.92190468,-0.93172271
"387",4,"WALKING",0.95865294,-0.104019,0.1610702,-0.9825656,-0.96562877,-0.98031197
"388",4,"WALKING",0.95804327,-0.10656077,0.15410595,-0.98719125,-0.98461281,-0.95973574
"389",4,"WALKING",0.95849977,-0.10264514,0.14534916,-0.98733345,-0.98671878,-0.97108473
"390",4,"WALKING",0.95719879,-0.10200406,0.14756365,-0.98587154,-0.98983186,-0.95902936
"391",4,"WALKING",0.96353532,-0.10468295,0.15389336,-0.97130362,-0.9869545,-0.98740219
"392",4,"WALKING",0.966404,-0.10485723,0.15534439,-0.98438425,-0.98754481,-0.98595789
"393",4,"WALKING",0.96362461,-0.1050664,0.14964151,-0.99278159,-0.98565192,-0.94730713
"394",4,"WALKING",0.96285322,-0.10958733,0.1372757,-0.99403009,-0.97374181,-0.95180746
"395",4,"WALKING",0.96177668,-0.11610969,0.13356176,-0.99408947,-0.96551624,-0.97176596
"396",4,"WALKING",0.96415572,-0.11429537,0.14196747,-0.98666752,-0.96424932,-0.95091831
"397",4,"WALKING",0.96490517,-0.10670589,0.15116213,-0.98797801,-0.98592826,-0.96253689
"398",4,"WALKING",0.9631539,-0.10812096,0.15569046,-0.99190895,-0.97910648,-0.95924832
"399",4,"WALKING",0.96084275,-0.11355063,0.15215346,-0.9869731,-0.984377,-0.95692405
"400",4,"WALKING",0.95616625,-0.10777065,0.15154563,-0.98811519,-0.95150199,-0.95901529
"401",4,"WALKING",0.96517791,-0.10887288,0.15562458,-0.97786143,-0.9383298,-0.87331124
"402",4,"WALKING",0.96515971,-0.11479081,0.14620642,-0.98746751,-0.97322275,-0.94367806
"403",4,"WALKING",0.95956542,-0.11002716,0.14979575,-0.97903449,-0.98740375,-0.9649784
"404",4,"WALKING",0.95752011,-0.10511661,0.14415195,-0.98695469,-0.97705637,-0.97604944
"405",4,"WALKING",0.95985099,-0.10915628,0.14000584,-0.99120659,-0.95342357,-0.97493167
"406",4,"WALKING",0.95934559,-0.11631402,0.13640751,-0.99123753,-0.9673201,-0.98016503
"407",4,"WALKING",0.95584266,-0.11166383,0.13678208,-0.98385408,-0.96564908,-0.97680539
"408",4,"WALKING",0.95530615,-0.11086361,0.1386895,-0.98253837,-0.97877311,-0.98421974
"409",4,"WALKING",0.96007904,-0.11477895,0.14028795,-0.98408792,-0.98974499,-0.98247759
"410",4,"WALKING",0.96205096,-0.12108573,0.13919264,-0.99484005,-0.96693689,-0.9799437
"411",4,"WALKING",0.96015178,-0.12541192,0.1376706,-0.99198938,-0.97824483,-0.99221253
"412",4,"WALKING",0.95796477,-0.12113435,0.13842189,-0.99054636,-0.97569095,-0.99032026
"413",4,"WALKING",0.9565484,-0.11784462,0.13494057,-0.98817164,-0.99082704,-0.97408544
"414",4,"WALKING",0.95846669,-0.11520775,0.13138126,-0.98452075,-0.9836388,-0.98812816
"415",4,"WALKING",0.96062857,-0.10689079,0.13632355,-0.99189841,-0.96196572,-0.95839987
"416",4,"WALKING",0.94991547,-0.10077262,0.14991033,-0.94737244,-0.91726749,-0.94143027
"417",4,"WALKING",0.95798136,-0.077433119,0.16483411,-0.97147888,-0.93433968,-0.94098051
"418",4,"WALKING",0.94797524,-0.05691296,0.17537728,-0.95672677,-0.93736021,-0.96753572
"419",4,"WALKING",0.95105695,-0.095237961,0.12997999,-0.88667348,-0.9163806,-0.85139003
"420",4,"WALKING",0.94683522,-0.073535582,0.15517373,-0.93863469,-0.93506531,-0.92468406
"421",4,"WALKING",0.95029715,-0.12249169,0.1337998,-0.95203877,-0.96294026,-0.92802787
"422",4,"WALKING",0.95099784,-0.099872999,0.15651322,-0.96722047,-0.89088347,-0.88283591
"423",4,"WALKING",0.95771339,-0.07580961,0.17193536,-0.97845889,-0.94401994,-0.95993782
"424",4,"WALKING",0.95872931,-0.074505127,0.1700639,-0.97185202,-0.96125773,-0.95475747
"425",4,"WALKING",0.96157959,-0.082432488,0.15271668,-0.97278029,-0.96121645,-0.88248782
"426",4,"WALKING",0.95963859,-0.092082737,0.14198352,-0.96480699,-0.95621317,-0.93962456
"427",4,"WALKING",0.95372292,-0.09964696,0.15237271,-0.96514256,-0.96981308,-0.9380593
"428",4,"WALKING",0.94851803,-0.096852417,0.15542368,-0.9655154,-0.95637443,-0.94855097
"429",4,"WALKING",0.94190766,-0.087511452,0.15828574,-0.97373753,-0.96054361,-0.95089108
"430",4,"WALKING",0.94507574,-0.08146043,0.1611886,-0.96104261,-0.98018731,-0.94940219
"431",4,"WALKING",0.94126368,-0.11891458,0.14029768,-0.92859295,-0.91723954,-0.86897375
"432",4,"WALKING",0.94311032,-0.09476686,0.16866571,-0.93661281,-0.92650613,-0.87465154
"433",4,"WALKING",0.95684163,-0.079716314,0.18720773,-0.98223354,-0.96869788,-0.96043001
"434",4,"WALKING",0.95459938,-0.088422904,0.19075328,-0.97365179,-0.91383092,-0.97605466
"435",4,"WALKING",0.9454873,-0.10333848,0.18416563,-0.96387446,-0.92711831,-0.95297823
"436",4,"WALKING",0.94620428,-0.098701698,0.17383927,-0.96337692,-0.9200089,-0.95393765
"437",4,"WALKING",0.93847154,-0.10310071,0.17323449,-0.92662398,-0.9171458,-0.96139256
"438",4,"WALKING",0.91989886,-0.10097572,0.16952734,-0.9624178,-0.92444779,-0.93471676
"439",4,"WALKING",0.9525714,-0.22221705,0.12376385,-0.95180147,-0.74694727,-0.77973841
"440",4,"WALKING",0.94632013,-0.25592073,0.087431506,-0.96268621,-0.95518092,-0.91134061
"441",4,"WALKING",0.94868673,-0.25051498,0.08122521,-0.97003988,-0.9775067,-0.95918649
"442",4,"WALKING",0.9459217,-0.25244475,0.086620689,-0.96746785,-0.97042244,-0.93939345
"443",4,"WALKING",0.93719944,-0.25657975,0.10011902,-0.96358076,-0.9537375,-0.91070873
"444",4,"WALKING",0.93884915,-0.25440944,0.096295598,-0.96120617,-0.94856939,-0.89741897
"445",4,"WALKING",0.9433567,-0.24185642,0.086500617,-0.9779685,-0.94873898,-0.94891338
"446",4,"WALKING",0.9395669,-0.23572655,0.083438629,-0.96633559,-0.9623406,-0.9096412
"447",4,"WALKING",0.94042339,-0.23902936,0.066564215,-0.96470263,-0.96662166,-0.88840677
"448",4,"WALKING",0.94176714,-0.24092531,0.053339648,-0.97963729,-0.98628127,-0.95088449
"449",4,"WALKING",0.94144123,-0.24263833,0.057160617,-0.9747684,-0.98128427,-0.94307673
"450",4,"WALKING",0.97411235,-0.18455542,0.0888923,-0.91839757,-0.77216165,-0.91033322
"451",4,"WALKING",0.95068485,-0.23370208,0.086017846,-0.92629227,-0.90818746,-0.95508285
"452",4,"WALKING",0.93990806,-0.24270054,0.083734651,-0.97630935,-0.98300009,-0.94621219
"453",4,"WALKING",0.94311709,-0.24352717,0.091464785,-0.97638643,-0.97345362,-0.91204933
"454",4,"WALKING",0.94713797,-0.23997098,0.096757227,-0.97497977,-0.96543873,-0.92326983
"455",4,"WALKING",0.94388742,-0.24027817,0.079635478,-0.96215535,-0.96592112,-0.90811998
"456",4,"WALKING",0.93982948,-0.24577957,0.069713708,-0.97271205,-0.96264186,-0.95912952
"457",4,"WALKING",0.94189121,-0.25836228,0.065421073,-0.98215766,-0.92732031,-0.95125472
"458",4,"WALKING",0.93903314,-0.26852548,0.060279906,-0.9782359,-0.98115594,-0.97247602
"459",4,"WALKING",0.97105431,-0.19433835,0.046794806,-0.93570605,-0.72948818,-0.76613081
"460",4,"WALKING",0.95525724,-0.24625913,0.039623954,-0.96047914,-0.91034468,-0.87133237
"461",4,"WALKING",0.94258606,-0.24792238,0.070347679,-0.96555249,-0.95921618,-0.88388473
"462",4,"WALKING",0.93694984,-0.25524141,0.079517835,-0.97165947,-0.93956259,-0.93410146
"463",4,"WALKING",0.93851677,-0.25951855,0.070205227,-0.969732,-0.96011658,-0.93264252
"464",4,"WALKING",0.93523093,-0.25145685,0.080074704,-0.96910264,-0.97270034,-0.88471083
"465",4,"WALKING",0.93411232,-0.25525351,0.091984258,-0.97415284,-0.96620851,-0.92022959
"466",4,"WALKING",0.93791659,-0.2596535,0.074329429,-0.97602263,-0.98814702,-0.87880585
"467",4,"WALKING",0.93650096,-0.20585047,0.013182683,-0.57093185,-0.13004536,-0.28628488
"468",4,"WALKING",0.97087763,-0.050699336,0.16720798,-0.85795328,-0.83719741,-0.37837302
"469",4,"WALKING",0.94421684,-0.055413663,0.22322925,-0.96324075,-0.90597783,-0.84899293
"470",4,"WALKING",0.95367675,-0.073188998,0.18558345,-0.95920189,-0.96509347,-0.83336871
"471",4,"WALKING",0.96044341,-0.066233372,0.16622092,-0.99543659,-0.94744388,-0.97829697
"472",4,"WALKING",0.96109048,-0.060448239,0.16028191,-0.99350765,-0.97896587,-0.94853782
"473",4,"WALKING",0.96245812,-0.066456648,0.15471639,-0.99807192,-0.98153803,-0.98441453
"474",4,"WALKING",0.96331188,-0.073286697,0.15182124,-0.99579764,-0.97550425,-0.96455448
"475",4,"WALKING",0.96520951,-0.078120437,0.14028738,-0.99500562,-0.98574881,-0.94730275
"476",4,"WALKING",0.96604192,-0.079618526,0.13243322,-0.99805413,-0.9901927,-0.97380636
"477",4,"WALKING",0.96417698,-0.078819348,0.14225345,-0.99152747,-0.97922888,-0.91945098
"478",4,"WALKING",0.96195803,-0.073096451,0.1561396,-0.99516745,-0.97077293,-0.95826294
"479",4,"WALKING",0.9612339,-0.068005728,0.15725999,-0.9972837,-0.98776735,-0.975545
"480",4,"WALKING",0.96081806,-0.067529722,0.15670307,-0.99584938,-0.98546678,-0.97304971
"481",4,"WALKING",0.96269456,-0.071789669,0.14962243,-0.98974153,-0.97637851,-0.93814042
"482",4,"WALKING",0.96455572,-0.076732025,0.14345413,-0.99737275,-0.99213475,-0.97884687
"483",4,"WALKING",0.93160663,-0.16721457,0.100496,-0.77724253,-0.28801603,-0.77932762
"484",4,"WALKING",0.97172731,-0.053433793,0.12712279,-0.97081989,-0.84489705,-0.97247502
"485",4,"WALKING",0.96912227,-0.071386796,0.11664377,-0.98804062,-0.9117812,-0.92699173
"486",4,"WALKING",0.9692206,-0.083798087,0.10529445,-0.99405601,-0.96790557,-0.98113515
"487",4,"WALKING",0.97002269,-0.081069885,0.10601822,-0.99691971,-0.93217568,-0.97964388
"488",4,"WALKING",0.96890408,-0.057329273,0.11457659,-0.99580107,-0.88776001,-0.95168101
"489",4,"WALKING",0.96818964,-0.049378026,0.12223702,-0.99871836,-0.93480703,-0.98607609
"490",4,"WALKING",0.96816795,-0.066365361,0.12502167,-0.99809139,-0.95139724,-0.98582293
"491",4,"WALKING",0.96926937,-0.062216889,0.11832992,-0.99432808,-0.92922827,-0.92981455
"492",4,"WALKING",0.97101268,-0.040860905,0.10015332,-0.99715761,-0.92951145,-0.92258699
"493",4,"WALKING",0.97098853,-0.041161332,0.099399542,-0.99697034,-0.93569748,-0.93232918
"494",4,"WALKING",0.96978189,-0.058261952,0.11421571,-0.99671202,-0.95717799,-0.9504112
"495",4,"WALKING",0.77016905,0.4349024,0.075794285,-0.70726606,-0.011946833,-0.99268744
"496",4,"WALKING",0.70874354,0.54131783,0.071721488,-0.939189,-0.85011031,-0.97088476
"497",4,"WALKING_UPSTAIRS",0.70801359,0.51623839,0.066886519,-0.97841684,-0.96187067,-0.98282737
"498",4,"WALKING_UPSTAIRS",0.71085627,0.5193334,0.065226526,-0.99550842,-0.97921018,-0.99419085
"499",4,"WALKING_UPSTAIRS",0.71033261,0.5208012,0.066280916,-0.99546136,-0.99396962,-0.98811268
"500",4,"WALKING_UPSTAIRS",0.70906231,0.52106047,0.065745485,-0.99449248,-0.99471724,-0.98087806
"501",4,"WALKING_UPSTAIRS",0.70593038,0.52395614,0.064284463,-0.98456578,-0.98435629,-0.97747105
"502",4,"WALKING_UPSTAIRS",0.70063476,0.52780049,0.071448349,-0.98176463,-0.98453652,-0.95076891
"503",4,"WALKING_UPSTAIRS",0.69805338,0.52859125,0.082782886,-0.99588454,-0.99190939,-0.96371973
"504",4,"WALKING_UPSTAIRS",0.70075577,0.52659204,0.082294999,-0.98953633,-0.99172562,-0.95846315
"505",4,"WALKING_UPSTAIRS",0.70255079,0.52727983,0.070390336,-0.99595546,-0.98985958,-0.9509478
"506",4,"WALKING_UPSTAIRS",0.70051071,0.53010981,0.063725544,-0.99179308,-0.9922689,-0.98979566
"507",4,"WALKING_UPSTAIRS",0.69966624,0.53034542,0.062567221,-0.99532871,-0.99386178,-0.99154835
"508",4,"WALKING_UPSTAIRS",0.69967267,0.5305411,0.06223775,-0.99517465,-0.99319098,-0.99013477
"509",4,"WALKING_UPSTAIRS",0.96750159,-0.052809226,0.015390276,-0.93146449,-0.67310403,-0.31120471
"510",4,"WALKING_UPSTAIRS",0.96602774,0.0072076059,0.07464031,-0.9537845,-0.88913838,-0.8103572
"511",4,"WALKING_UPSTAIRS",0.97632441,-0.0045566105,0.040323739,-0.98951373,-0.89825711,-0.91079275
